id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id
0143034359,item_0143034359,,0.0,4.0,ASFH9P54G32QL,0007327064|0062071041|006103018X|0062071076|0156032120,"I enjoy reading books like book_0061240419, book_0061032212, book_0143113496, book_0060560851, book_0061053104, book_0060882042. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061240419, book_0061032212, book_0143113496, book_0060560851, book_0061053104","I enjoy reading books like book_0061240419, book_0061032212, book_0143113496, book_0060560851, book_0061053104, book_0060882042. Can you recommend similar books I might enjoy?",1,0143034359|0307378489|0062197258|0142001805|0062285505|0143116738,0143034359
030727263X,item_030727263X,,0.0,4.0,ASGN5WD3DI451,0071626530|0061995037|0143119583|013149418X|0137072066,"I enjoy reading books like book_0099451956, book_0070479046, book_0307381730, book_014311543X, book_0307275663, book_0307396207. Can you recommend similar books I might enjoy?",1,"The user likes: book_0099451956, book_0070479046, book_0307381730, book_014311543X, book_0307275663","I enjoy reading books like book_0099451956, book_0070479046, book_0307381730, book_014311543X, book_0307275663, book_0307396207. Can you recommend similar books I might enjoy?",1,030727263X|0195399781|0062127713|0133121070|0062114867|0062218336,030727263X
0062018930,item_0062018930,,0.0,4.0,ASHX33A1334SS,0060091290|0060562536|0061626848|0060092130|0061684309,"I enjoy reading books like book_0060782153, book_0060536705, book_0061885681, book_0061235067, book_0061231398, book_0062219340. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060782153, book_0060536705, book_0061885681, book_0061235067, book_0061231398","I enjoy reading books like book_0060782153, book_0060536705, book_0061885681, book_0061235067, book_0061231398, book_0062219340. Can you recommend similar books I might enjoy?",1,0062018930|0060779381|0062049836|0062229907|0062273949,0062018930
0141326085,item_0141326085,,0.0,4.0,ASK5NF6RO8W19,0061714305|0062024035|014118776X|0062069128|0061242683,"I enjoy reading books like book_0061958050, book_0002007770, book_0140071083, book_0143142437, book_0142428949, book_014241977X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061958050, book_0002007770, book_0140071083, book_0143142437, book_0142428949","I enjoy reading books like book_0061958050, book_0002007770, book_0140071083, book_0143142437, book_0142428949, book_014241977X. Can you recommend similar books I might enjoy?",1,0141326085|0061441686|0143107291|0143122681,0141326085
0061797081,item_0061797081,,0.0,4.0,ASLBEPLSAPWX9,0062071130|0062071041|0061797057|0062103733|0061990655,"I enjoy reading books like book_0062002325, book_0061783188, book_0307359034, book_0142420980, book_0061996165, book_0061996181. Can you recommend similar books I might enjoy?",1,"The user likes: book_0062002325, book_0061783188, book_0307359034, book_0142420980, book_0061996165","I enjoy reading books like book_0062002325, book_0061783188, book_0307359034, book_0142420980, book_0061996165, book_0061996181. Can you recommend similar books I might enjoy?",1,0061797081|0062265946|0062264338|0062105450|0062083295|0062192132,0061797081
0140430156,item_0140430156,,0.0,4.0,ASOJUBRHQI1DW,0140177620|0140042520|0060930861|0099453924|0307277674,"I enjoy reading books like book_0140139397, book_0140249435, book_0141185260, book_0140042407, book_0060139129, book_0156226006. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140139397, book_0140249435, book_0141185260, book_0140042407, book_0060139129","I enjoy reading books like book_0140139397, book_0140249435, book_0141185260, book_0140042407, book_0060139129, book_0156226006. Can you recommend similar books I might enjoy?",1,0140430156|0060277270|0140184929|0143170090|0060931930|0140449175|0140189300,0140430156
0062207393,item_0062207393,,0.0,4.0,ASPABROV8R7M5,0143036661|003061368X|0062008110|0061229830|0307356175,"I enjoy reading books like book_0002007770, book_0143038702, book_0143037390, book_006059537X, book_0307209865, book_0060935537. Can you recommend similar books I might enjoy?",1,"The user likes: book_0002007770, book_0143038702, book_0143037390, book_006059537X, book_0307209865","I enjoy reading books like book_0002007770, book_0143038702, book_0143037390, book_006059537X, book_0307209865, book_0060935537. Can you recommend similar books I might enjoy?",1,0062207393|0062116509|0061802050|0061735868|0143123513|0062202359|0307361047|0061941026|0307576531|0062291882,0062207393
0141012692,item_0141012692,,0.0,4.0,AST8AAKSJKAQ1,0060838728|0307269760|0060098902|0075536668|0307271633,"I enjoy reading books like book_0307454894, book_0099453924, book_0141039280, book_0307388913, book_0307385906, book_0307386171. Can you recommend similar books I might enjoy?",1,"The user likes: book_0307454894, book_0099453924, book_0141039280, book_0307388913, book_0307385906","I enjoy reading books like book_0307454894, book_0099453924, book_0141039280, book_0307388913, book_0307385906, book_0307386171. Can you recommend similar books I might enjoy?",1,0141012692|0020519109|0007189885|0140187650|0060557559,0141012692
0062257390,item_0062257390,,0.0,4.0,ASUFZ7OCKDM4H,0307451860|0062041193|0062079980|0099443635|0061878200,"I enjoy reading books like book_0061564818, book_0307408574, book_0061843407, book_0061651605, book_0060798904, book_0307264211. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061564818, book_0307408574, book_0061843407, book_0061651605, book_0060798904","I enjoy reading books like book_0061564818, book_0307408574, book_0061843407, book_0061651605, book_0060798904, book_0307264211. Can you recommend similar books I might enjoy?",1,0062257390|0062136585|0062311077|0062316869|0062132520|0141345713,0062257390
0140135219,item_0140135219,,0.0,4.0,ASW77A8J0I068,0141011459|0007162219|014303538X|0307346609|0060987049,"I enjoy reading books like book_0273704745, book_0060556579, book_0199291152, book_0142003344, book_0060005696, book_0140258795. Can you recommend similar books I might enjoy?",1,"The user likes: book_0273704745, book_0060556579, book_0199291152, book_0142003344, book_0060005696","I enjoy reading books like book_0273704745, book_0060556579, book_0199291152, book_0142003344, book_0060005696, book_0140258795. Can you recommend similar books I might enjoy?",1,0140135219|0226028569|0060838582|0062109391,0140135219
0307361047,item_0307361047,,0.0,4.0,ASXW7UQXGMNJL,0062021028|0062060554|0143121162|0007430671|0062065890,"I enjoy reading books like book_0156006219, book_0156659751, book_0151008469, book_0061187844, book_0060959622, book_0307265439. Can you recommend similar books I might enjoy?",1,"The user likes: book_0156006219, book_0156659751, book_0151008469, book_0061187844, book_0060959622","I enjoy reading books like book_0156006219, book_0156659751, book_0151008469, book_0061187844, book_0060959622, book_0307265439. Can you recommend similar books I might enjoy?",1,0307361047|0307377210|0062292811|0061713783|0062306812|0062331159|0307352072|0062365444,0307361047
006206584X,item_006206584X,,0.0,4.0,AT0E6UBVJMJ6W,0195174550|0062077880|0061997188|0307273512|0062103105,"I enjoy reading books like book_0060082739, book_000721278X, book_0307480569, book_0007430671, book_0062065653, book_0307454290. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060082739, book_000721278X, book_0307480569, book_0007430671, book_0062065653","I enjoy reading books like book_0060082739, book_000721278X, book_0307480569, book_0007430671, book_0062065653, book_0307454290. Can you recommend similar books I might enjoy?",1,006206584X|0062257390|0062237187|0307576531,006206584X
0142001805,item_0142001805,,0.0,4.0,AT2R7ZVT7QYOU,014043268X|0140430210|0156031612|0140436227|009952712X,"I enjoy reading books like book_0141441321, book_0151957479, book_0140434968, book_0140446389, book_0140441409, book_0140435387. Can you recommend similar books I might enjoy?",1,"The user likes: book_0141441321, book_0151957479, book_0140434968, book_0140446389, book_0140441409","I enjoy reading books like book_0141441321, book_0151957479, book_0140434968, book_0140446389, book_0140441409, book_0140435387. Can you recommend similar books I might enjoy?",1,0142001805|0060540427|0061876763|0151972036|0307465209|0060820810|0061120669|0140390057|0151836000|0142437085|0062284398,0142001805
0062064851,item_0062064851,,0.0,4.0,AT53ZTTO707MB,0143186426|0062113763|0062237896|0062038028|0062257838,"I enjoy reading books like book_0151014434, book_006188720X, book_0061840300, book_0061449725, book_0062065653, book_0062064584. Can you recommend similar books I might enjoy?",1,"The user likes: book_0151014434, book_006188720X, book_0061840300, book_0061449725, book_0062065653","I enjoy reading books like book_0151014434, book_006188720X, book_0061840300, book_0061449725, book_0062065653, book_0062064584. Can you recommend similar books I might enjoy?",1,0062064851|0062244876|0062279661|0062132822|0062282662,0062064851
0007281447,item_0007281447,,0.0,4.0,AT7CXVV43ZSRX,0060755334|0307263703|0195038347|0143038788|0060740221,"I enjoy reading books like book_0060524308, book_0140390030, book_0060652926, book_0151002517, book_0060518499, book_0151997357. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060524308, book_0140390030, book_0060652926, book_0151002517, book_0060518499","I enjoy reading books like book_0060524308, book_0140390030, book_0060652926, book_0151002517, book_0060518499, book_0151997357. Can you recommend similar books I might enjoy?",1,0007281447|0143114093|0060532181|0007172826|0140430350,0007281447
0062184849,item_0062184849,,0.0,4.0,ATDE9JYCPI0L1,0099445549|0195151747|0020291922|030728364X|0060245867,"I enjoy reading books like book_0140866205, book_0140540563, book_0140502343, book_0140564349, book_0140501746, book_0064431436. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140866205, book_0140540563, book_0140502343, book_0140564349, book_0140501746","I enjoy reading books like book_0140866205, book_0140540563, book_0140502343, book_0140564349, book_0140501746, book_0064431436. Can you recommend similar books I might enjoy?",1,0062184849|0062202235|006200476X|0306821664,0062184849
0062232509,item_0062232509,,0.0,4.0,ATECU14VUIOJ0,0061859362|0143119885|0307346609|0307339114|030737999X,"I enjoy reading books like book_0061234001, book_0307339262, book_0307277887, book_0143114107, book_0143114425, book_0307339882. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061234001, book_0307339262, book_0307277887, book_0143114107, book_0143114425","I enjoy reading books like book_0061234001, book_0307339262, book_0307277887, book_0143114107, book_0143114425, book_0307339882. Can you recommend similar books I might enjoy?",1,0062232509|0062285505|0061950726|006228553X,0062232509
0062015079,item_0062015079,,0.0,4.0,ATH2IP3OUVMY6,0007171684|0062062794|0007489447|0142409332|0061992259,"I enjoy reading books like book_0061998699, book_0152060073, book_0061996165, book_0061953385, book_0061998168, book_0062071165. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061998699, book_0152060073, book_0061996165, book_0061953385, book_0061998168","I enjoy reading books like book_0061998699, book_0152060073, book_0061996165, book_0061953385, book_0061998168, book_0062071165. Can you recommend similar books I might enjoy?",1,0062015079|0062118455|0062117432|0007444117,0062015079
006212109X,item_006212109X,,0.0,4.0,ATJV9TWMRNF8K,0061923036|0307275825|0152050841|0142417807|006195876X,"I enjoy reading books like book_0006551807, book_0143036610, book_0143037145, book_014305760X, book_0307276716, book_0143038583. Can you recommend similar books I might enjoy?",1,"The user likes: book_0006551807, book_0143036610, book_0143037145, book_014305760X, book_0307276716","I enjoy reading books like book_0006551807, book_0143036610, book_0143037145, book_014305760X, book_0307276716, book_0143038583. Can you recommend similar books I might enjoy?",1,006212109X|0062105655|0062217135|0307386171|0306822725|0062014552|0061950726,006212109X
0060759852,item_0060759852,,0.0,4.0,ATK1PI2HWROER,0060721588|0061584444|0007386648|0061714313|0060936223,"I enjoy reading books like book_0307346943, book_0061438596, book_0061147931, book_014280018X, book_0061128678, book_0143143131. Can you recommend similar books I might enjoy?",1,"The user likes: book_0307346943, book_0061438596, book_0061147931, book_014280018X, book_0061128678","I enjoy reading books like book_0307346943, book_0061438596, book_0061147931, book_014280018X, book_0061128678, book_0143143131. Can you recommend similar books I might enjoy?",1,0060759852|0062083392|0061711640|0062311077|0060004622|0062060554|0062127241|0062326155|0307275132|0199778809|0062120336,0060759852
0061128821,item_0061128821,,0.0,4.0,ATLO3YXU2BC16,0123860016|0061886394|0307272095|0143145444|0061660116,"I enjoy reading books like book_015206396X, book_0195314638, book_0137022077, book_0061450758, book_0151010897, book_006156284X. Can you recommend similar books I might enjoy?",1,"The user likes: book_015206396X, book_0195314638, book_0137022077, book_0061450758, book_0151010897","I enjoy reading books like book_015206396X, book_0195314638, book_0137022077, book_0061450758, book_0151010897, book_006156284X. Can you recommend similar books I might enjoy?",1,0061128821|0062129902|0307279898|0062232509,0061128821
0300122233,item_0300122233,,0.0,4.0,ATN1SSKTJD8Z8,0140285601|0140621806|0156186004|0307290468|0143038583,"I enjoy reading books like book_0143034758, book_0151008116, book_0060573775, book_0060890096, book_0060794410, book_0141439602. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143034758, book_0151008116, book_0060573775, book_0060890096, book_0060794410","I enjoy reading books like book_0143034758, book_0151008116, book_0060573775, book_0060890096, book_0060794410, book_0141439602. Can you recommend similar books I might enjoy?",1,0300122233|0061537934|0061147710|0307264785|009950569X|0307265757|0307266931|014044615X,0300122233
0061878200,item_0061878200,,0.0,4.0,ATNQJL1SF21TS,0156031345|0060889381|0060559144|0060936428|030739610X,"I enjoy reading books like book_0151006261, book_0099429799, book_0061020257, book_0142001805, book_0151006903, book_0060541695. Can you recommend similar books I might enjoy?",1,"The user likes: book_0151006261, book_0099429799, book_0061020257, book_0142001805, book_0151006903","I enjoy reading books like book_0151006261, book_0099429799, book_0061020257, book_0142001805, book_0151006903, book_0060541695. Can you recommend similar books I might enjoy?",1,0061878200|0062201050|0062208357|0062208381|0061878251|006187826X,0061878200
0142417076,item_0142417076,,0.0,4.0,ATODJJ17CL103,0060833335|006111846X|0061288845|0061232920|014132855X,"I enjoy reading books like book_0060850825, book_0152063110, book_0142411175, book_0061288551, book_0142413429, book_0061245089. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060850825, book_0152063110, book_0142411175, book_0061288551, book_0142413429","I enjoy reading books like book_0060850825, book_0152063110, book_0142411175, book_0061288551, book_0142413429, book_0061245089. Can you recommend similar books I might enjoy?",1,0142417076|0061579173|0061798940|006172081X|0061214736|0061956996|0061802360,0142417076
0140177388,item_0140177388,,0.0,4.0,ATTLUK81FJVJ3,0141001763|0142437298|0020519109|0140185151|0307277674,"I enjoy reading books like book_0140187723, book_0060956445, book_0140183574, book_0140285601, book_0140186409, book_0199552320. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140187723, book_0060956445, book_0140183574, book_0140285601, book_0140186409","I enjoy reading books like book_0140187723, book_0060956445, book_0140183574, book_0140285601, book_0140186409, book_0199552320. Can you recommend similar books I might enjoy?",1,0140177388|014038572X|0060740450|0061177598|0060175400|0230342205,0140177388
0061961299,item_0061961299,,0.0,4.0,ATVKLGKBKCBDC,0060837365|0307388468|0307272583|0061961175|0141039280,"I enjoy reading books like book_0007124015, book_0064408337, book_0061007137, book_0060566698, book_0061013315, book_0061007129. Can you recommend similar books I might enjoy?",1,"The user likes: book_0007124015, book_0064408337, book_0061007137, book_0060566698, book_0061013315","I enjoy reading books like book_0007124015, book_0064408337, book_0061007137, book_0060566698, book_0061013315, book_0061007129. Can you recommend similar books I might enjoy?",1,0061961299|0307394999|0060820578|0062087797,0061961299
014312546X,item_014312546X,,0.0,4.0,AU5HUS2XJBDZZ,0307266869|0007337701|0307387437|0061706558|0060742690,"I enjoy reading books like book_0307277712, book_0307265439, book_0143038583, book_0099280752, book_0307386171, book_0195088476. Can you recommend similar books I might enjoy?",1,"The user likes: book_0307277712, book_0307265439, book_0143038583, book_0099280752, book_0307386171","I enjoy reading books like book_0307277712, book_0307265439, book_0143038583, book_0099280752, book_0307386171, book_0195088476. Can you recommend similar books I might enjoy?",1,014312546X|0307273539|0307352145|0061928127|006218363X|0061896454|006009527X|0141020644,014312546X
0140119906,item_0140119906,,0.0,4.0,AU6DIIDZK2OQM,0140433880|0141009055|014044615X|0141321008|0061020680,"I enjoy reading books like book_0143034901, book_0060569662, book_0142800821, book_0060175400, book_0142410977, book_0060838728. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143034901, book_0060569662, book_0142800821, book_0060175400, book_0142410977","I enjoy reading books like book_0143034901, book_0060569662, book_0142800821, book_0060175400, book_0142410977, book_0060838728. Can you recommend similar books I might enjoy?",1,0140119906|0061092177|0141441178|0141023384|0062236679|0156030470|0099478420|0307379418|0140434968|0061020400|0061059056|0060855924,0140119906
0195304276,item_0195304276,,0.0,4.0,AU7ND6NOCX9IA,0152049428|029764680X|0142003018|0300098391|0030554624,"I enjoy reading books like book_0099440687, book_0195148274, book_0060542462, book_0140298479, book_0142196339, book_0300097662. Can you recommend similar books I might enjoy?",1,"The user likes: book_0099440687, book_0195148274, book_0060542462, book_0140298479, book_0142196339","I enjoy reading books like book_0099440687, book_0195148274, book_0060542462, book_0140298479, book_0142196339, book_0300097662. Can you recommend similar books I might enjoy?",1,0195304276|0007229690|0140434275|0061252573,0195304276
0061150401,item_0061150401,,0.0,4.0,AUCXT9K30SHYF,0307341747|0061702560|0142001430|0307464997|0230755062,"I enjoy reading books like book_0061578916, book_030727747X, book_023070932X, book_0060888741, book_0061727660, book_0307379086. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061578916, book_030727747X, book_023070932X, book_0060888741, book_0061727660","I enjoy reading books like book_0061578916, book_030727747X, book_023070932X, book_0060888741, book_0061727660, book_0307379086. Can you recommend similar books I might enjoy?",1,0061150401|0061950726|0061969702|0307378411|0062237187|0230769152|0062276743|000616823X,0061150401
0307477479,item_0307477479,,0.0,4.0,AUEY946M1L939,0300043961|0143115693|0151012768|0143118749|0099484927,"I enjoy reading books like book_0151001820, book_0060195827, book_006052085X, book_014303538X, book_0143035096, book_0060193409. Can you recommend similar books I might enjoy?",1,"The user likes: book_0151001820, book_0060195827, book_006052085X, book_014303538X, book_0143035096","I enjoy reading books like book_0151001820, book_0060195827, book_006052085X, book_014303538X, book_0143035096, book_0060193409. Can you recommend similar books I might enjoy?",1,0307477479|0140264078|0241951615|0230109527|0140431217|0151014981|0062041282|0061148520|0141180145|0062270397,0307477479
0007386648,item_0007386648,,0.0,4.0,AUGABW5AS2OXM,0099457156|0141010118|0061137642|0006476155|0099244926,"I enjoy reading books like book_0006479758, book_0002242052, book_0297817892, book_0099552817, book_0297817906, book_0099526409. Can you recommend similar books I might enjoy?",1,"The user likes: book_0006479758, book_0002242052, book_0297817892, book_0099552817, book_0297817906","I enjoy reading books like book_0006479758, book_0002242052, book_0297817892, book_0099552817, book_0297817906, book_0099526409. Can you recommend similar books I might enjoy?",1,0007386648|0099453452|0062082353|0062073125|0062073168|0062064851|006165597X,0007386648
0141049553,item_0141049553,,0.0,4.0,AUHG8KSHI529U,0131423983|0060747625|006073132X|0151957479|0131913646,"I enjoy reading books like book_0071360492, book_0060516054, book_0060520841, book_0151334811, book_015661930X, book_0060957867. Can you recommend similar books I might enjoy?",1,"The user likes: book_0071360492, book_0060516054, book_0060520841, book_0151334811, book_015661930X","I enjoy reading books like book_0071360492, book_0060516054, book_0060520841, book_0151334811, book_015661930X, book_0060957867. Can you recommend similar books I might enjoy?",1,0141049553|0061241709|0060936428|0061284645|0131933868|0061547751|0132332906|0307405389|0195160347|0028610105|0061697168|0140434925|006213115X|0140390464|0061967556,0141049553
0192805649,item_0192805649,,0.0,4.0,AUM3YMZ0YRJE0,0060794410|0060573775|0030554624|0140444335|0060838582,"I enjoy reading books like book_0141026162, book_0140174613, book_0075536498, book_0195038630, book_0140440453, book_0141183756. Can you recommend similar books I might enjoy?",1,"The user likes: book_0141026162, book_0140174613, book_0075536498, book_0195038630, book_0140440453","I enjoy reading books like book_0141026162, book_0140174613, book_0075536498, book_0195038630, book_0140440453, book_0141183756. Can you recommend similar books I might enjoy?",1,0192805649|014303832X|0307279480|0060787295|0195039149|0199239185|0143124072|0307266516|0192802089|0143113704|0061173932,0192805649
0151012377,item_0151012377,,0.0,4.0,AUNHTUF4ATEJM,0006551807|030726291X|006199930X|0062517856|0156005646,"I enjoy reading books like book_0061009059, book_0061030430, book_0060525231, book_0142003727, book_0062088157, book_0143034855. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061009059, book_0061030430, book_0060525231, book_0142003727, book_0062088157","I enjoy reading books like book_0061009059, book_0061030430, book_0060525231, book_0142003727, book_0062088157, book_0143034855. Can you recommend similar books I might enjoy?",1,0151012377|0061990639|0061731161|0060771747,0151012377
0307377695,item_0307377695,,0.0,4.0,AUPGZM45MUVG1,0099477572|0140074481|0192806629|0060777044|0307386058,"I enjoy reading books like book_0141309814, book_0140386645, book_0006551807, book_0060584750, book_0060557559, book_030728364X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0141309814, book_0140386645, book_0006551807, book_0060584750, book_0060557559","I enjoy reading books like book_0141309814, book_0140386645, book_0006551807, book_0060584750, book_0060557559, book_030728364X. Can you recommend similar books I might enjoy?",1,0307377695|0060188707|0099282194|0007205236|0307477479|0307265749|019932610X,0307377695
0060009241,item_0060009241,,0.0,4.0,AUS5X6IMFLJBD,0060788704|0061138010|0061138037|0060875232|0141040343,"I enjoy reading books like book_0060734558, book_0060593636, book_030728090X, book_0062028529, book_0061555819, book_0062004662. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060734558, book_0060593636, book_030728090X, book_0062028529, book_0061555819","I enjoy reading books like book_0060734558, book_0060593636, book_030728090X, book_0062028529, book_0061555819, book_0062004662. Can you recommend similar books I might enjoy?",1,0060009241|0061138061|0307480569|0061957917,0060009241
0060825413,item_0060825413,,0.0,4.0,AUTBHG6070SL4,0060855924|030728364X|0099464462|014118776X|0099450259,"I enjoy reading books like book_0007157150, book_0007157169, book_0007157177, book_020161622X, book_0195135156, book_0198612583. Can you recommend similar books I might enjoy?",1,"The user likes: book_0007157150, book_0007157169, book_0007157177, book_020161622X, book_0195135156","I enjoy reading books like book_0007157150, book_0007157169, book_0007157177, book_020161622X, book_0195135156, book_0198612583. Can you recommend similar books I might enjoy?",1,0060825413|0143120077|0140057072|0062011847|0307352145|0156226006|0099429837|000612609X|0140157379,0060825413
0141191538,item_0141191538,,0.0,4.0,AUX9KZUUB3YCE,0151015392|0141439602|0099740915|0061020702|0062314254,"I enjoy reading books like book_0151008116, book_0060938099, book_0142001740, book_0143013742, book_0060557559, book_0002005395. Can you recommend similar books I might enjoy?",1,"The user likes: book_0151008116, book_0060938099, book_0142001740, book_0143013742, book_0060557559","I enjoy reading books like book_0151008116, book_0060938099, book_0142001740, book_0143013742, book_0060557559, book_0002005395. Can you recommend similar books I might enjoy?",1,0141191538|0007386648|0307346609|0002247399|0061373303,0141191538
0307576531,item_0307576531,,0.0,4.0,AUZ3EJAU37NC5,0062021273|0061885681|0062017306|0061771880|0061852074,"I enjoy reading books like book_0061734004, book_0061456764, book_0061684287, book_0061771759, book_0061852058, book_0061579157. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061734004, book_0061456764, book_0061684287, book_0061771759, book_0061852058","I enjoy reading books like book_0061734004, book_0061456764, book_0061684287, book_0061771759, book_0061852058, book_0061579157. Can you recommend similar books I might enjoy?",1,0307576531|0062223895|0224096397|0062118196|0060093579|0062100327,0307576531
0142408662,item_0142408662,,0.0,4.0,AV08SZ4CV954T,0142403709|030724332X|0060001534|0152053409|014034912X,"I enjoy reading books like book_0152050841, book_0307282694, book_0064408884, book_0142400769, book_0306818027, book_0140386645. Can you recommend similar books I might enjoy?",1,"The user likes: book_0152050841, book_0307282694, book_0064408884, book_0142400769, book_0306818027","I enjoy reading books like book_0152050841, book_0307282694, book_0064408884, book_0142400769, book_0306818027, book_0140386645. Can you recommend similar books I might enjoy?",1,0142408662|0143112864|0061433012|015205085X,0142408662
0307452069,item_0307452069,,0.0,4.0,AV44NCH7K65PC,0262014866|0199767203|0240815203|006202468X|0307480593,"I enjoy reading books like book_0143035762, book_030726615X, book_006074104X, book_0143144006, book_0071401946, book_006170363X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143035762, book_030726615X, book_006074104X, book_0143144006, book_0071401946","I enjoy reading books like book_0143035762, book_030726615X, book_006074104X, book_0143144006, book_0071401946, book_006170363X. Can you recommend similar books I might enjoy?",1,0307452069|0307266427|0306822725|0141018828,0307452069
014241381X,item_014241381X,,0.0,4.0,AV74NYPSKHXBU,0025853503|0141439602|0062059939|0061726834|0140434240,"I enjoy reading books like book_0142428949, book_0061962783, book_0099448793, book_006019491X, book_0142409413, book_015205300X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0142428949, book_0061962783, book_0099448793, book_006019491X, book_0142409413","I enjoy reading books like book_0142428949, book_0061962783, book_0099448793, book_006019491X, book_0142409413, book_015205300X. Can you recommend similar books I might enjoy?",1,014241381X|0140328742|0140053204|0152023984|0143170090|0048230782|0141301155|0140434941|0062117181|0140431020|0230755062|0142412147,014241381X
0062011995,item_0062011995,,0.0,4.0,AV9G8IAITLHVP,0061869708|0152057277|014241977X|0152066098|0061996165,"I enjoy reading books like book_0142416681, book_0061430951, book_0142417750, book_0142407801, book_0142417297, book_006172680X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0142416681, book_0061430951, book_0142417750, book_0142407801, book_0142417297","I enjoy reading books like book_0142416681, book_0061430951, book_0142417750, book_0142407801, book_0142417297, book_006172680X. Can you recommend similar books I might enjoy?",1,0062011995|0061976792|0142420891|0141039280|0062024027,0062011995
0061931411,item_0061931411,,0.0,4.0,AVBK68931HD11,0060012382|0141301155|0060013168|0060586621|0060764902,"I enjoy reading books like book_0091801664, book_0140306013, book_0061020400, book_0006393195, book_006009494X, book_0060094958. Can you recommend similar books I might enjoy?",1,"The user likes: book_0091801664, book_0140306013, book_0061020400, book_0006393195, book_006009494X","I enjoy reading books like book_0091801664, book_0140306013, book_0061020400, book_0006393195, book_006009494X, book_0060094958. Can you recommend similar books I might enjoy?",1,0061931411|0002247399|0007447868|0062011847|0061433047,0061931411
0061915416,item_0061915416,,0.0,4.0,AVC8ZAFPYOHZL,0195368347|0195039149|0061697184|0307270149|0140433880,"I enjoy reading books like book_0060652942, book_0060655186, book_0060526769, book_0140159959, book_0060193506, book_0140094385. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060652942, book_0060655186, book_0060526769, book_0140159959, book_0060193506","I enjoy reading books like book_0060652942, book_0060655186, book_0060526769, book_0140159959, book_0060193506, book_0140094385. Can you recommend similar books I might enjoy?",1,0061915416|0060779632|0307263991|0061991066|0062309668|0060880120|0307266354|0062247751|0307378195|0140187480|006199264X|0143125478|0307361047,0061915416
0062064851,item_0062064851,,0.0,4.0,AVD27FTJ3Q206,0061876747|0307452891|0007271166|0061963135|0062091565,"I enjoy reading books like book_0060765240, book_0061670138, book_0061774022, book_0060530928, book_0306815192, book_0143145444. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060765240, book_0061670138, book_0061774022, book_0060530928, book_0306815192","I enjoy reading books like book_0060765240, book_0061670138, book_0061774022, book_0060530928, book_0306815192, book_0143145444. Can you recommend similar books I might enjoy?",1,0062064851|0062237187|0297863924|0307377210|0199927928,0062064851
0062224735,item_0062224735,,0.0,4.0,AVEOVIRYPMCSN,0061799319|0061985791|0062107798|0062077902|0062048651,"I enjoy reading books like book_0140481389, book_0141014083, book_0061450545, book_0061450553, book_0099911701, book_0061284416. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140481389, book_0141014083, book_0061450545, book_0061450553, book_0099911701","I enjoy reading books like book_0140481389, book_0141014083, book_0061450545, book_0061450553, book_0099911701, book_0061284416. Can you recommend similar books I might enjoy?",1,0062224735|0062280678|0062305301|0062245384|0062135961,0062224735
0143142232,item_0143142232,,0.0,4.0,AVGGEAI1YGSAP,0156029022|0060555513|0142001805|0142004030|0060514957,"I enjoy reading books like book_0140296468, book_0061015725, book_0307277674, book_0061703257, book_0061098027, book_0060005556. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140296468, book_0061015725, book_0307277674, book_0061703257, book_0061098027","I enjoy reading books like book_0140296468, book_0061015725, book_0307277674, book_0061703257, book_0061098027, book_0060005556. Can you recommend similar books I might enjoy?",1,0143142232|0061544450|0061230901|0099534630,0143142232
