id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
1793,Schiller,chillout ambient electronic electronica german trance downtempo pop electro easy,0.0,4.0,1505,1061|1098|51|233|154,"I enjoy listening to artists like The Cure, Air, a-ha, Massive Attack, Metallica, Hurts. I generally like rock alternative electronic autumn new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Cure, Air, a-ha, Massive Attack, Metallica","I enjoy listening to artists like The Cure, Air, a-ha, Massive Attack, Metallica, Hurts. I generally like rock alternative electronic autumn new music. Can you recommend similar music artists I might enjoy?",1,1793|518|153|72|64|489,1793,1.0,1.0,1.0,0,template_11,0,0.0,0.0
154,Radiohead,alternative winter electronic rock alternative rock indie lastfm elitist repelle,0.0,4.0,1506,1167|1376|441|2398|236,"I enjoy listening to artists like The Horrors, Sneaker Pimps, Beirut, MGMT, Fleet Foxes, Portishead. I generally like indie rock chillout trip-hop good music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Horrors, Sneaker Pimps, Beirut, MGMT, Fleet Foxes","I enjoy listening to artists like The Horrors, Sneaker Pimps, Beirut, MGMT, Fleet Foxes, Portishead. I generally like indie rock chillout trip-hop good music. Can you recommend similar music artists I might enjoy?",1,154|618|126|3771|1075|199|1089,154,0.3,1.0,0.5508095940041026,0,template_11,0,0.0,0.0
436,The Smashing Pumpkins,rock alternative rock alternative grunge marisa mix <3 love at first listen just,0.0,4.0,1508,3739|163|65|903|1400,"I enjoy listening to artists like Avril Lavigne, U2, Brandon Flowers, Alice in Chains, Pearl Jam, Cansei de Ser Sexy. I generally like pop rock alternative grunge indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Avril Lavigne, U2, Brandon Flowers, Alice in Chains, Pearl Jam","I enjoy listening to artists like Avril Lavigne, U2, Brandon Flowers, Alice in Chains, Pearl Jam, Cansei de Ser Sexy. I generally like pop rock alternative grunge indie music. Can you recommend similar music artists I might enjoy?",1,436|1098|439|227|154|453,436,0.8,1.0,0.9098765634739489,0,template_11,0,0.0,0.0
220,Red Hot Chili Peppers,alternative rock alternative funk covers hotttttttt american 90s 1991 marisa mix,0.0,4.0,1509,4463|1241|5594|1246|4474,"I enjoy listening to artists like Fresno, Strike, Kelly Clarkson, Charlie Brown Jr., Miley Cyrus, Jonas Brothers. I generally like rock alternative strike foda pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Fresno, Strike, Kelly Clarkson, Charlie Brown Jr., Miley Cyrus","I enjoy listening to artists like Fresno, Strike, Kelly Clarkson, Charlie Brown Jr., Miley Cyrus, Jonas Brothers. I generally like rock alternative strike foda pop music. Can you recommend similar music artists I might enjoy?",1,220|540|377|333|230|65|498,220,0.8,1.0,0.9633668717166489,0,template_11,0,0.0,0.0
1681,Charlie Brown Jr.,rock cbjr alternative brazilian pop pop rock punk 00s riot boii porque te vas so,0.0,4.0,151,3382|1760|3376|714|2983,"I enjoy listening to artists like System of a Down, ReaÃÂ§ÃÂ£o em Cadeia, Sandy Leah, Colbie Caillat, Nickelback, Robbie Williams. I generally like metal alternative rock gaucho sandy music. Can you recommend similar music artists I might enjoy?",1,"The user likes: System of a Down, ReaÃÂ§ÃÂ£o em Cadeia, Sandy Leah, Colbie Caillat, Nickelback","I enjoy listening to artists like System of a Down, ReaÃÂ§ÃÂ£o em Cadeia, Sandy Leah, Colbie Caillat, Nickelback, Robbie Williams. I generally like metal alternative rock gaucho sandy music. Can you recommend similar music artists I might enjoy?",1,1681|705|461|498|438,1681,0.45,1.0,0.7644887647266533,0,template_11,0,0.0,0.0
333,Avril Lavigne,pop rock pop rock female vocalists hot guilty pleasures smile alternative rock p,0.0,4.0,1511,1037|461|2977|540|646,"I enjoy listening to artists like Jennifer Lopez, Adam Lambert, LegiÃÂ£o Urbana, Maroon 5, Mariah Carey, Emily Osment. I generally like pop dance rock 80s rnb music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Jennifer Lopez, Adam Lambert, LegiÃÂ£o Urbana, Maroon 5, Mariah Carey","I enjoy listening to artists like Jennifer Lopez, Adam Lambert, LegiÃÂ£o Urbana, Maroon 5, Mariah Carey, Emily Osment. I generally like pop dance rock 80s rnb music. Can you recommend similar music artists I might enjoy?",1,333|289|1459|300|542|498|292,333,0.8,1.0,0.9605291479810893,0,template_11,1,0.1111111111111111,0.14427
3057,Regina Spektor,marisa mix singer-songwriter piano experimental rock alternative indie jazz indi,0.0,4.0,1513,425|727|2738|3300|159,"I enjoy listening to artists like Blue October, Black Eyed Peas, Brainstorm, Depeche Mode, Muse, Danny Elfman. I generally like alternative rock pop hip-hop disco music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Blue October, Black Eyed Peas, Brainstorm, Depeche Mode, Muse","I enjoy listening to artists like Blue October, Black Eyed Peas, Brainstorm, Depeche Mode, Muse, Danny Elfman. I generally like alternative rock pop hip-hop disco music. Can you recommend similar music artists I might enjoy?",1,3057|420|851|4802,3057,1.0,1.0,1.0,0,template_11,0,0.0,0.0
59,New Order,new wave 80s techno pop electronic dance 80s awesome 80s new wave english fav so,0.0,4.0,1514,76|58|3109|175|238,"I enjoy listening to artists like Aphex Twin, Garbage, Front 242, Annie Lennox, Lamb, Juno Reactor. I generally like ambient experimental rock alternative 80s music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Aphex Twin, Garbage, Front 242, Annie Lennox, Lamb","I enjoy listening to artists like Aphex Twin, Garbage, Front 242, Annie Lennox, Lamb, Juno Reactor. I generally like ambient experimental rock alternative 80s music. Can you recommend similar music artists I might enjoy?",1,59|72|67|862|880|1001|63,59,0.35,1.0,0.5171232944695937,0,template_11,0,0.0,0.0
257,Mariah Carey,rnb soul legend holiday soundtrack guilty pleasures covers christmas blend diva ,0.0,4.0,1515,3387|1936|6713|2977|3319,"I enjoy listening to artists like Robbie Williams, Rouge, Girls Aloud, Luan Santana, CÃÂ©line Dion, Nicole Scherzinger. I generally like pop legend saudades british country music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Robbie Williams, Rouge, Girls Aloud, Luan Santana, CÃÂ©line Dion","I enjoy listening to artists like Robbie Williams, Rouge, Girls Aloud, Luan Santana, CÃÂ©line Dion, Nicole Scherzinger. I generally like pop legend saudades british country music. Can you recommend similar music artists I might enjoy?",1,257|288|2939|4491,257,0.3,1.0,0.8640112102325657,0,template_11,0,0.0,0.0
1243,Mika,pop british happy electronic britpop dance chillout alternative singer-songwrite,0.0,4.0,1516,5772|3462|511|3173|8371,"I enjoy listening to artists like Michael Jackson, Black Eyed Peas, Daniela Mercury, Alanis Morissette, Timbaland, 10cc. I generally like pop legend hip-hop brazil brazilian music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Michael Jackson, Black Eyed Peas, Daniela Mercury, Alanis Morissette, Timbaland","I enjoy listening to artists like Michael Jackson, Black Eyed Peas, Daniela Mercury, Alanis Morissette, Timbaland, 10cc. I generally like pop legend hip-hop brazil brazilian music. Can you recommend similar music artists I might enjoy?",1,1243|89|289|486|679|67,1243,0.65,1.0,0.8558415473647906,0,template_11,0,0.0,0.0
257,Mariah Carey,rnb soul legend holiday soundtrack guilty pleasures covers christmas blend diva ,0.0,4.0,1517,295|182|332|355|683,"I enjoy listening to artists like Kings of Leon, Katy Perry, Brandy, Jennifer Lopez, Fergie, Corinne Bailey Rae. I generally like rock indie pop soul hip-hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kings of Leon, Katy Perry, Brandy, Jennifer Lopez, Fergie","I enjoy listening to artists like Kings of Leon, Katy Perry, Brandy, Jennifer Lopez, Fergie, Corinne Bailey Rae. I generally like rock indie pop soul hip-hop music. Can you recommend similar music artists I might enjoy?",1,257|1556|301|8067|903|55|2607,257,0.85,1.0,0.9615584336972529,0,template_11,0,0.0,0.0
1094,Kent,electropop alternative pop the pedofinder general zadrotstvo touching song indie,0.0,4.0,1518,59|618|511|4079|715,"I enjoy listening to artists like Modest Mouse, Ride, Simon & Garfunkel, Antony and the Johnsons, Fleet Foxes, Pulp. I generally like winter the dream pop legend music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Modest Mouse, Ride, Simon & Garfunkel, Antony and the Johnsons, Fleet Foxes","I enjoy listening to artists like Modest Mouse, Ride, Simon & Garfunkel, Antony and the Johnsons, Fleet Foxes, Pulp. I generally like winter the dream pop legend music. Can you recommend similar music artists I might enjoy?",1,1094|215|609|615|851|11598,1094,0.35,1.0,0.6231435446195055,0,template_11,0,0.0,0.0
1047,McFly,pop rock pop rock british britpop but the party dont stop punk rock awesome male,0.0,4.0,1519,323|8155|470|333|1045,"I enjoy listening to artists like Britney Spears, John Mayer, Ã©ÂÂ-MIYAVI-, Ke$ha, One Night Only, Nickelback. I generally like pop dance chill zone specials music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Britney Spears, John Mayer, Ã©ÂÂ-MIYAVI-, Ke$ha, One Night Only","I enjoy listening to artists like Britney Spears, John Mayer, Ã©ÂÂ-MIYAVI-, Ke$ha, One Night Only, Nickelback. I generally like pop dance chill zone specials music. Can you recommend similar music artists I might enjoy?",1,1047|288|486|1048|209|154|190,1047,0.9,1.0,0.9971876401972101,0,template_11,0,0.0,0.0
1807,The Runaways,hard rock <3 fuck yeah songs i can actually listen to on repeat bitch song make ,0.0,4.0,152,89|458|325|324|333,"I enjoy listening to artists like Sky Ferreira, Aly & AJ, Yeah Yeah Yeahs, Plastiscines, Lily Allen, Oasis. I generally like electronic pop amazing awesome indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Sky Ferreira, Aly & AJ, Yeah Yeah Yeahs, Plastiscines, Lily Allen","I enjoy listening to artists like Sky Ferreira, Aly & AJ, Yeah Yeah Yeahs, Plastiscines, Lily Allen, Oasis. I generally like electronic pop amazing awesome indie music. Can you recommend similar music artists I might enjoy?",1,1807|1244|735|227|1513|3400|1246,1807,0.3,1.0,0.6139000707922831,0,template_11,0,0.0,0.0
173,Placebo,alternative rock rock alternative indie depressive indie pop melancholic british,0.0,4.0,1520,379|154|209|3456|1095,"I enjoy listening to artists like Franz Ferdinand, The Verve, The Killers, The Cranberries, Ã¥Â®ÂÃ¥Â¤ÂÃ§ÂÂ°Ã£ÂÂÃ£ÂÂ«Ã£ÂÂ«, The Rascals. I generally like alternative rock melancholic specials to music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Franz Ferdinand, The Verve, The Killers, The Cranberries, Ã¥Â®ÂÃ¥Â¤ÂÃ§ÂÂ°Ã£ÂÂÃ£ÂÂ«Ã£ÂÂ«","I enjoy listening to artists like Franz Ferdinand, The Verve, The Killers, The Cranberries, Ã¥Â®ÂÃ¥Â¤ÂÃ§ÂÂ°Ã£ÂÂÃ£ÂÂ«Ã£ÂÂ«, The Rascals. I generally like alternative rock melancholic specials to music. Can you recommend similar music artists I might enjoy?",1,173|418|533|1098|203|4980,173,0.95,1.0,0.9257472307451025,0,template_11,1,0.3333333333333333,0.360675
544,Adam Lambert,pop rock electro pop american idol glam rock male vocalists soundtrack of my lif,0.0,4.0,1521,1447|681|2020|966|291,"I enjoy listening to artists like OneRepublic, David Archuleta, Daniel Powter, Relient K, Miranda Cosgrove, Justin Bieber. I generally like rock alternative pop american singer-songwriter music. Can you recommend similar music artists I might enjoy?",1,"The user likes: OneRepublic, David Archuleta, Daniel Powter, Relient K, Miranda Cosgrove","I enjoy listening to artists like OneRepublic, David Archuleta, Daniel Powter, Relient K, Miranda Cosgrove, Justin Bieber. I generally like rock alternative pop american singer-songwriter music. Can you recommend similar music artists I might enjoy?",1,544|679|1470|300|288|4814|333,544,0.85,1.0,0.9509521731170887,0,template_11,0,0.0,0.0
190,Muse,autumn rock alternative rock alternative indie lastfm elitist repellent indie ro,0.0,4.0,1522,1043|2600|733|951|1198,"I enjoy listening to artists like The Prodigy, Led Zeppelin, Daft Punk, Chromeo, Soulwax, Boys Noize. I generally like experimental jazz classic rock electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Prodigy, Led Zeppelin, Daft Punk, Chromeo, Soulwax","I enjoy listening to artists like The Prodigy, Led Zeppelin, Daft Punk, Chromeo, Soulwax, Boys Noize. I generally like experimental jazz classic rock electronic music. Can you recommend similar music artists I might enjoy?",1,190|440|230|227|959|7324|65,190,0.6,1.0,0.8399149784068801,0,template_11,0,0.0,0.0
220,Red Hot Chili Peppers,alternative rock alternative funk covers hotttttttt american 90s 1991 marisa mix,0.0,4.0,1524,2637|89|1246|154|412,"I enjoy listening to artists like Aphex Twin, U2, The Clash, System of a Down, Arcade Fire, Dragonette. I generally like ambient experimental pop rock punk music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Aphex Twin, U2, The Clash, System of a Down, Arcade Fire","I enjoy listening to artists like Aphex Twin, U2, The Clash, System of a Down, Arcade Fire, Dragonette. I generally like ambient experimental pop rock punk music. Can you recommend similar music artists I might enjoy?",1,220|9485|1091|227|4208|757,220,0.55,1.0,0.9298459107745028,0,template_11,0,0.0,0.0
1453,Selena Gomez,teen pop disney holiday soundtrack stand out be proud bitch song i hate her but ,0.0,4.0,1525,333|386|344|291|288,"I enjoy listening to artists like JoJo, Silbermond, Adam Lambert, Jennifer Lopez, Cheryl Cole, OneRepublic. I generally like rnb teen seen live pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: JoJo, Silbermond, Adam Lambert, Jennifer Lopez, Cheryl Cole","I enjoy listening to artists like JoJo, Silbermond, Adam Lambert, Jennifer Lopez, Cheryl Cole, OneRepublic. I generally like rnb teen seen live pop music. Can you recommend similar music artists I might enjoy?",1,1453|321|681|1458|701|686,1453,0.5,1.0,0.7678329270936477,0,template_11,0,0.0,0.0
207,Arctic Monkeys,indie rock british uk dance rock great lyrics rock indie alternatif anglais cali,0.0,4.0,1527,497|1182|1198|4747|6223,"I enjoy listening to artists like Daughtry, Cash Cash, Marianas Trench, Hot Hot Heat, Oasis, Red. I generally like hard rock new wave pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daughtry, Cash Cash, Marianas Trench, Hot Hot Heat, Oasis","I enjoy listening to artists like Daughtry, Cash Cash, Marianas Trench, Hot Hot Heat, Oasis, Red. I generally like hard rock new wave pop music. Can you recommend similar music artists I might enjoy?",1,207|2652|1517|419|1988|371,207,0.9,1.0,0.8328978515038054,0,template_11,0,0.0,0.0
295,BeyoncÃÂ©,legend love it sweet dreams rnb hip hop soul pop beyonce girls run the world see,0.0,4.0,1528,1243|2543|333|524|528,"I enjoy listening to artists like Taio Cruz, Arctic Monkeys, Shontelle, Christian ChÃÂ¡vez, BoA, Kelis. I generally like rnb british indie rock hip-hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Taio Cruz, Arctic Monkeys, Shontelle, Christian ChÃÂ¡vez, BoA","I enjoy listening to artists like Taio Cruz, Arctic Monkeys, Shontelle, Christian ChÃÂ¡vez, BoA, Kelis. I generally like rnb british indie rock hip-hop music. Can you recommend similar music artists I might enjoy?",1,295|349|314|289|292|2548|543,295,0.5,1.0,0.9318171001351273,0,template_11,0,0.0,0.0
370,Katatonia,hard rock - metal metal rock progressive metal dark-doom doom metal depressive r,0.0,4.0,153,518|1376|2775|1375|2962,"I enjoy listening to artists like Radiohead, Pendulum, Muse, Alter Bridge, Faith No More, Interpol. I generally like alternative winter electronica electro autumn music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Radiohead, Pendulum, Muse, Alter Bridge, Faith No More","I enjoy listening to artists like Radiohead, Pendulum, Muse, Alter Bridge, Faith No More, Interpol. I generally like alternative winter electronica electro autumn music. Can you recommend similar music artists I might enjoy?",1,370|854|3405|506|162,370,0.8,1.0,0.9782917460822231,0,template_11,0,0.0,0.0
1513,Ramones,punk punk rock <3 rock hard songs for gil college rock american punk new york pu,0.0,4.0,1530,517|424|7324|2595|436,"I enjoy listening to artists like Iggy Pop, blink-182, MotÃÂ¶rhead, Scorpions, Led Zeppelin, Os Paralamas do Sucesso. I generally like singer-songwriter american pop punk 80s music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Iggy Pop, blink-182, MotÃÂ¶rhead, Scorpions, Led Zeppelin","I enjoy listening to artists like Iggy Pop, blink-182, MotÃÂ¶rhead, Scorpions, Led Zeppelin, Os Paralamas do Sucesso. I generally like singer-songwriter american pop punk 80s music. Can you recommend similar music artists I might enjoy?",1,1513|220|198|163|1206|1104,1513,0.2,1.0,0.430624116386567,1,template_11,0,0.0,0.0
1694,Dolly Parton,country folk legend awesome country ladies favorite songs 1981 christmas female ,0.0,4.0,1532,535|89|349|190|310,"I enjoy listening to artists like Natasha Bedingfield, Lily Allen, Duffy, Bonde do RolÃÂª, Ivete Sangalo, Regina Spektor. I generally like pop dance female indie electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Natasha Bedingfield, Lily Allen, Duffy, Bonde do RolÃÂª, Ivete Sangalo","I enjoy listening to artists like Natasha Bedingfield, Lily Allen, Duffy, Bonde do RolÃÂª, Ivete Sangalo, Regina Spektor. I generally like pop dance female indie electronic music. Can you recommend similar music artists I might enjoy?",1,1694|55|295|972|2521|67,1694,0.7,1.0,0.9072291563948641,0,template_11,0,0.0,0.0
1936,Jennifer Hudson,female vocalists rnb soul urban jazz soundtrack cover ballad piano beyonce 2008 ,0.0,4.0,1533,342|67|2176|97|538,"I enjoy listening to artists like Gorillaz, Cheryl Cole, Owl City, LeAnn Rimes, Kelly Clarkson, Spice Girls. I generally like electronic rock pop british indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Gorillaz, Cheryl Cole, Owl City, LeAnn Rimes, Kelly Clarkson","I enjoy listening to artists like Gorillaz, Cheryl Cole, Owl City, LeAnn Rimes, Kelly Clarkson, Spice Girls. I generally like electronic rock pop british indie music. Can you recommend similar music artists I might enjoy?",1,1936|288|239|301|8991|257,1936,0.3,1.0,0.8395700624665824,0,template_11,0,0.0,0.0
1184,The Blackout,screamo post-hardcore bands that are doing the same ol thing but it still sounds,0.0,4.0,1534,1099|245|492|445|3616,"I enjoy listening to artists like Snow Patrol, Poets of the Fall, Cream, David Gray, The Who, Rammstein. I generally like specials to alternative rock classic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Snow Patrol, Poets of the Fall, Cream, David Gray, The Who","I enjoy listening to artists like Snow Patrol, Poets of the Fall, Cream, David Gray, The Who, Rammstein. I generally like specials to alternative rock classic music. Can you recommend similar music artists I might enjoy?",1,1184|486|1075|217|45|3621|768,1184,0.6,1.0,0.8690885861197445,0,template_11,0,0.0,0.0
230,Green Day,my fav punk band pop punk punk punk rock alternative rock idol rock alternative ,0.0,4.0,1535,1242|2852|291|4385|481,"I enjoy listening to artists like Air Traffic, Secondhand Serenade, 3OH!3, The Friday Night Boys, Alphabeat, Cash Cash. I generally like indie chill zone electronic hip-hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Air Traffic, Secondhand Serenade, 3OH!3, The Friday Night Boys, Alphabeat","I enjoy listening to artists like Air Traffic, Secondhand Serenade, 3OH!3, The Friday Night Boys, Alphabeat, Cash Cash. I generally like indie chill zone electronic hip-hop music. Can you recommend similar music artists I might enjoy?",1,230|5785|4559|190|89|471|537,230,0.5,1.0,0.7185202030913245,0,template_11,0,0.0,0.0
1360,MotÃÂ¶rhead,80s hard rock heavy metal speed metal amazing fuck yeah welcome to drinkin islan,0.0,4.0,1536,12|707|5076|706|15,"I enjoy listening to artists like Red Hot Chili Peppers, Ensiferum, Edguy, Blaze, Deep Purple, Dio. I generally like alternative rock finnish folk power music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Red Hot Chili Peppers, Ensiferum, Edguy, Blaze, Deep Purple","I enjoy listening to artists like Red Hot Chili Peppers, Ensiferum, Edguy, Blaze, Deep Purple, Dio. I generally like alternative rock finnish folk power music. Can you recommend similar music artists I might enjoy?",1,1360|949|1261|922|841|918|917,1360,0.7,1.0,0.7729117820572334,0,template_11,0,0.0,0.0
2988,Maria GadÃÂº,mpb brasil soul female vocalists cover latin brazilian brazil,0.0,4.0,1537,5441|1043|5425|6453|303,"I enjoy listening to artists like Lady Gaga, Paramore, Roberta SÃÂ¡, Gym Class Heroes, The Veronicas, Nick Lachey. I generally like pop electronic alternative female vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Paramore, Roberta SÃÂ¡, Gym Class Heroes, The Veronicas","I enjoy listening to artists like Lady Gaga, Paramore, Roberta SÃÂ¡, Gym Class Heroes, The Veronicas, Nick Lachey. I generally like pop electronic alternative female vocalists music. Can you recommend similar music artists I might enjoy?",1,2988|5119|234|4471|3378|4828,2988,0.3,1.0,0.8451850618939637,0,template_11,0,0.0,0.0
1098,BjÃÂ¶rk,electronic alternative indie amazing voice beautiful favorite metal chillout dow,0.0,4.0,1538,172|2836|215|221|196,"I enjoy listening to artists like Jethro Tull, The Cure, 30 Seconds to Mars, Blur, The Strokes, Iron & Wine. I generally like christmas blend rock alternative specials music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Jethro Tull, The Cure, 30 Seconds to Mars, Blur, The Strokes","I enjoy listening to artists like Jethro Tull, The Cure, 30 Seconds to Mars, Blur, The Strokes, Iron & Wine. I generally like christmas blend rock alternative specials music. Can you recommend similar music artists I might enjoy?",1,1098|173|154|227|1109|1118,1098,0.4,1.0,0.9421783366745509,0,template_11,0,0.0,0.0
499,Flyleaf,alternative rock alternative rock christian rock hard rock female vocalists alte,0.0,4.0,1539,3200|716|190|1988|65,"I enjoy listening to artists like Milburn, KISS, The Doors, Plastiscines, The Horrors, Interpol. I generally like indie hard rock classic alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Milburn, KISS, The Doors, Plastiscines, The Horrors","I enjoy listening to artists like Milburn, KISS, The Doors, Plastiscines, The Horrors, Interpol. I generally like indie hard rock classic alternative music. Can you recommend similar music artists I might enjoy?",1,499|1240|709|704|959|56,499,0.4,1.0,0.5833746449288297,0,template_11,0,0.0,0.0
923,Children of Bodom,awesome genial melodic death metal death metal power metal finnish melodeath chi,0.0,4.0,154,318|811|955|2014|952,"I enjoy listening to artists like System of a Down, Korn, Alesana, Avenged Sevenfold, My Chemical Romance, blink-182. I generally like metal alternative hard rock emo music. Can you recommend similar music artists I might enjoy?",1,"The user likes: System of a Down, Korn, Alesana, Avenged Sevenfold, My Chemical Romance","I enjoy listening to artists like System of a Down, Korn, Alesana, Avenged Sevenfold, My Chemical Romance, blink-182. I generally like metal alternative hard rock emo music. Can you recommend similar music artists I might enjoy?",1,923|15|707|953|930|378|830,923,0.55,1.0,0.9673577739920146,0,template_11,0,0.0,0.0
302,P!nk,pop rock pop rock dance female vocalists singer-songwriter female divorced kids ,0.0,4.0,1540,400|209|324|3769|798,"I enjoy listening to artists like Machinae Supremacy, Avril Lavigne, Fergie, Tiziano Ferro, Fall Out Boy, The Offspring. I generally like electronic power pop rock dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Machinae Supremacy, Avril Lavigne, Fergie, Tiziano Ferro, Fall Out Boy","I enjoy listening to artists like Machinae Supremacy, Avril Lavigne, Fergie, Tiziano Ferro, Fall Out Boy, The Offspring. I generally like electronic power pop rock dance music. Can you recommend similar music artists I might enjoy?",1,302|535|970|701|6054|89,302,0.75,1.0,0.8385527086290695,0,template_11,0,0.0,0.0
1014,Erasure,fav songs fav artists synthpop songs british artists synthpop artists 1986 songs,0.0,4.0,1541,59|2938|4732|67|72,"I enjoy listening to artists like Animal Collective, Zeigeist, Soulwax, Covenant, La Roux, The Human League. I generally like good music electronic synthpop dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Animal Collective, Zeigeist, Soulwax, Covenant, La Roux","I enjoy listening to artists like Animal Collective, Zeigeist, Soulwax, Covenant, La Roux, The Human League. I generally like good music electronic synthpop dance music. Can you recommend similar music artists I might enjoy?",1,1014|532|1001|1890|40,1014,0.7,1.0,0.838131721794469,0,template_11,1,0.1111111111111111,0.14427
157,Michael Jackson,pop legend king of pop the king of pop michael-jackson-the-king-of-pop 80s 90s s,0.0,4.0,1542,1820|6733|389|1464|182,"I enjoy listening to artists like Scissor Sisters, Phil Collins, Nirvana, Beck, Howard Jones, Yes. I generally like glam rock specials to grunge music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Scissor Sisters, Phil Collins, Nirvana, Beck, Howard Jones","I enjoy listening to artists like Scissor Sisters, Phil Collins, Nirvana, Beck, Howard Jones, Yes. I generally like glam rock specials to grunge music. Can you recommend similar music artists I might enjoy?",1,157|683|154|4126|599|187,157,0.65,1.0,0.8666276328459601,0,template_11,0,0.0,0.0
487,The Birthday Massacre,industrial gothic alternative synth-pop canadian synth-rock beautiful female voc,0.0,4.0,1544,405|2608|2432|972|1188,"I enjoy listening to artists like Avenged Sevenfold, The Veronicas, Adema, Ke$ha, Amy Winehouse, Jeffree Star. I generally like metalcore hard pop electropop rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Avenged Sevenfold, The Veronicas, Adema, Ke$ha, Amy Winehouse","I enjoy listening to artists like Avenged Sevenfold, The Veronicas, Adema, Ke$ha, Amy Winehouse, Jeffree Star. I generally like metalcore hard pop electropop rock music. Can you recommend similar music artists I might enjoy?",1,487|3367|67|172|378|333|490,487,0.2,1.0,0.6460936568337864,0,template_11,0,0.0,0.0
199,Arcade Fire,indie good music indie rock marisa mix alternative canadian alternative rock roc,0.0,4.0,1545,2600|166|5079|6137|441,"I enjoy listening to artists like Nirvana, Michael Andrews, Kasabian, LegiÃÂ£o Urbana, The Last Shadow Puppets, AC/DC. I generally like grunge alternative soundtrack instrumental indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Nirvana, Michael Andrews, Kasabian, LegiÃÂ£o Urbana, The Last Shadow Puppets","I enjoy listening to artists like Nirvana, Michael Andrews, Kasabian, LegiÃÂ£o Urbana, The Last Shadow Puppets, AC/DC. I generally like grunge alternative soundtrack instrumental indie music. Can you recommend similar music artists I might enjoy?",1,199|424|903|1109|705|932|1154,199,1.0,1.0,1.0,0,template_11,0,0.0,0.0
226,Queens of the Stone Age,stoner rock hard rock rock alternative rock alternative garage rock metal grunge,0.0,4.0,1546,689|972|210|547|229,"I enjoy listening to artists like The Subways, The Donnas, Band of Horses, Amy Winehouse, Lady Gaga, Wolfmother. I generally like indie rock alternative excellent reason music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Subways, The Donnas, Band of Horses, Amy Winehouse, Lady Gaga","I enjoy listening to artists like The Subways, The Donnas, Band of Horses, Amy Winehouse, Lady Gaga, Wolfmother. I generally like indie rock alternative excellent reason music. Can you recommend similar music artists I might enjoy?",1,226|154|72|225|190|217|173,226,0.5,1.0,0.9512312000626861,0,template_11,0,0.0,0.0
898,Tegan and Sara,indie indie pop female vocalists canadian alternative i am canadian new discover,0.0,4.0,1547,12555|81|1517|757|1510,"I enjoy listening to artists like Art Brut, Alphabeat, The Smiths, The Velvet Underground, Linkin Park, Uh Huh Her. I generally like indie rock pop 80s power music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Art Brut, Alphabeat, The Smiths, The Velvet Underground, Linkin Park","I enjoy listening to artists like Art Brut, Alphabeat, The Smiths, The Velvet Underground, Linkin Park, Uh Huh Her. I generally like indie rock pop 80s power music. Can you recommend similar music artists I might enjoy?",1,898|1633|768|1400|1048|221|420,898,1.0,1.0,1.0,0,template_11,0,0.0,0.0
